,epoch,train_loss,val_loss
0,1,28.542762756347656,0.0
1,2,18.962495803833008,0.0
2,3,19.04747200012207,0.0
3,4,21.049457550048828,0.0
4,5,20.657691955566406,14.732536792755127
5,6,15.82779598236084,0.0
6,7,16.95882511138916,0.0
7,8,16.9917950630188,0.0
8,9,14.823810577392578,0.0
9,10,18.30618381500244,13.826717853546143
10,11,17.5303955078125,0.0
